,Actual Low,Predicted Low,Actual High,Predicted High,Actual Avg Daily Temp,Predicted Actual Avg Daily Temp,DATE,STATION_CODES
2438,61.26666666666667,51.26933333333346,85.06666666666679,76.47733333333372,72.36666666666657,64.51600000000035,2004-09-02,3
2439,56.96666666666667,51.38166666666682,82.73333333333348,79.46700000000047,69.43333333333324,66.33866666666702,2004-09-03,3
2440,53.96666666666667,54.04966666666679,81.76666666666681,81.91700000000021,67.03333333333323,68.5060000000003,2004-09-04,3
2441,53.96666666666667,55.92400000000015,85.0666666666668,79.86200000000068,68.39999999999989,67.26466666666701,2004-09-05,3
2442,55.26666666666667,53.85966666666679,85.36666666666679,74.92766666666739,69.4999999999999,64.33400000000027,2004-09-06,3
2443,53.93333333333334,51.051333333333424,77.33333333333346,70.90933333333373,65.4999999999999,58.433000000000284,2004-09-07,3
2444,49.96666666666667,52.52400000000012,66.33333333333344,74.41133333333383,58.36666666666656,60.99300000000025,2004-09-08,3
2445,47.333333333333336,49.89433333333345,61.63333333333344,74.55133333333403,54.466666666666555,61.557666666667075,2004-09-09,3
2446,46.03333333333333,53.384666666666774,64.63333333333344,78.10400000000061,55.89999999999989,63.29800000000033,2004-09-10,3
2447,48.03333333333333,55.76266666666681,69.63333333333344,78.32133333333401,59.36666666666656,66.8293333333337,2004-09-11,3
2448,50.03333333333333,53.52333333333342,68.66666666666677,71.28433333333386,60.06666666666657,59.76866666666699,2004-09-12,3
2449,52.666666666666664,52.77633333333347,66.30000000000011,71.59166666666707,58.86666666666657,60.74733333333366,2004-09-13,3
2450,51.63333333333333,48.294666666666764,64.30000000000011,69.16900000000041,56.59999999999991,57.54233333333355,2004-09-14,3
2451,48.63333333333333,45.77466666666678,64.30000000000011,70.45700000000049,55.033333333333246,58.224666666667005,2004-09-15,3
2452,45.63333333333333,45.706666666666734,66.66666666666677,74.74833333333372,55.566666666666585,60.42900000000031,2004-09-16,3
2453,44.333333333333336,48.35333333333346,70.63333333333344,75.88366666666718,57.36666666666658,61.39066666666701,2004-09-17,3
2454,45.63333333333333,51.29533333333351,75.33333333333344,81.17466666666725,60.26666666666659,66.15466666666697,2004-09-18,3
2455,49.0,54.034000000000134,78.96666666666677,82.3453333333338,63.39999999999991,67.60033333333364,2004-09-19,3
2456,51.699999999999996,55.043333333333464,81.3000000000001,84.5726666666671,65.49999999999991,69.33566666666692,2004-09-20,3
2457,54.03333333333333,54.89000000000011,83.93333333333344,84.16433333333383,68.13333333333325,66.29066666666695,2004-09-21,3
2458,54.666666666666664,52.34566666666681,84.96666666666677,81.77033333333398,69.26666666666658,65.29300000000029,2004-09-22,3
2459,54.96666666666667,49.39066666666681,84.33333333333344,73.99066666666715,70.0999999999999,60.594333333333594,2004-09-23,3
2460,53.666666666666664,48.62000000000015,80.00000000000011,73.82066666666724,66.93333333333324,60.89800000000032,2004-09-24,3
2461,51.333333333333336,48.78200000000012,75.33333333333344,71.20366666666719,63.26666666666657,59.1150000000003,2004-09-25,3
2462,50.0,48.580666666666815,71.36666666666679,69.3656666666672,60.09999999999991,56.54800000000032,2004-09-26,3
2463,47.666666666666664,46.86166666666681,67.73333333333346,68.04133333333378,57.86666666666658,56.45900000000029,2004-09-27,3
2464,46.0,48.09066666666682,65.73333333333346,68.47300000000047,55.96666666666658,57.94766666666701,2004-09-28,3
2465,45.63333333333333,47.34700000000011,65.73333333333348,67.6206666666672,55.83333333333325,55.622666666666994,2004-09-29,3
2466,46.93333333333334,42.689000000000114,66.03333333333346,65.13500000000049,55.999999999999915,53.50133333333365,2004-09-30,3
2467,45.23333333333334,42.778333333333485,65.03333333333346,65.17766666666697,54.83333333333325,51.66733333333368,2004-10-01,3
2468,41.26666666666667,39.78133333333349,61.00000000000012,65.40800000000033,50.46666666666658,53.64433333333364,2004-10-02,3
2469,36.300000000000004,44.38266666666683,61.00000000000012,66.1263333333339,48.499999999999915,53.69566666666702,2004-10-03,3
2470,37.699999999999996,44.80300000000014,63.33333333333346,67.67800000000045,49.999999999999915,54.919000000000324,2004-10-04,3
2471,41.0,43.0506666666668,68.9666666666668,65.996333333334,54.19999999999991,53.995333333333676,2004-10-05,3
2472,44.36666666666667,44.02000000000012,71.9666666666668,65.54033333333393,56.46666666666658,55.05400000000032,2004-10-06,3
2473,45.333333333333336,45.742666666666835,72.33333333333344,64.00566666666718,57.43333333333325,55.014333333333745,2004-10-07,3
2474,46.73333333333333,44.5356666666668,68.70000000000012,63.665333333333926,56.566666666666585,53.51066666666696,2004-10-08,3
2475,47.666666666666664,43.720333333333464,64.36666666666679,62.23533333333394,55.33333333333325,51.262666666667016,2004-10-09,3
2476,46.699999999999996,45.49266666666674,59.66666666666679,65.15233333333376,52.86666666666658,54.402000000000314,2004-10-10,3
2477,45.666666666666664,44.760333333333435,58.33333333333346,64.65366666666696,52.09999999999991,54.22366666666698,2004-10-11,3
2478,47.06666666666666,43.21400000000014,60.66666666666679,60.91533333333388,53.63333333333325,52.7543333333336,2004-10-12,3
2479,48.666666666666664,40.4406666666668,61.700000000000124,63.84100000000031,54.19999999999991,50.270666666666976,2004-10-13,3
2480,45.300000000000004,39.44466666666682,62.36666666666679,60.47400000000043,52.26666666666659,47.67400000000033,2004-10-14,3
2481,39.96666666666667,44.52400000000014,59.66666666666679,65.14700000000047,48.26666666666657,52.39133333333368,2004-10-15,3
2482,36.96666666666667,42.69166666666679,60.33333333333346,63.255000000000436,47.09999999999991,52.3680000000003,2004-10-16,3
2483,36.96666666666667,41.7196666666668,59.66666666666679,61.936666666667136,47.533333333333246,52.528000000000276,2004-10-17,3
2484,39.300000000000004,40.72400000000016,59.00000000000012,58.77033333333392,48.49999999999991,48.36633333333366,2004-10-18,3
2485,39.0,40.08833333333349,58.63333333333346,59.38766666666718,48.46666666666656,49.181000000000274,2004-10-19,3
2486,40.4,37.54566666666685,60.300000000000125,59.1300000000006,49.1999999999999,46.346333333333696,2004-10-20,3
2487,38.36666666666667,38.15433333333347,63.300000000000125,58.905333333333836,50.09999999999991,48.795000000000336,2004-10-21,3
2488,38.03333333333333,31.62233333333344,63.00000000000012,48.28666666666719,50.19999999999991,39.94333333333362,2004-10-22,3
2489,32.03333333333333,29.31066666666682,56.36666666666679,45.570666666667066,44.59999999999991,38.362000000000315,2004-10-23,3
2490,27.333333333333332,25.319000000000123,48.76666666666679,42.38600000000014,37.433333333333245,33.58733333333358,2004-10-24,3
2491,21.96666666666667,27.503333333333504,41.066666666666784,42.930000000000454,30.666666666666572,35.2600000000003,2004-10-25,3
2492,23.26666666666667,35.44933333333351,38.066666666666784,52.63566666666715,30.29999999999991,43.31533333333368,2004-10-26,3
2493,27.3,43.533000000000165,44.066666666666784,59.056333333333804,35.966666666666576,51.64700000000039,2004-10-27,3
2494,38.36666666666667,40.744333333333486,54.40000000000012,55.90466666666732,46.39999999999991,48.702000000000346,2004-10-28,3
2495,46.73333333333333,43.5703333333335,64.70000000000012,61.892000000000415,54.33333333333325,56.20866666666699,2004-10-29,3
2496,55.73333333333333,42.65600000000014,69.00000000000013,58.4616666666671,61.16666666666658,51.603000000000335,2004-10-30,3
2497,54.699999999999996,38.84000000000014,68.63333333333345,55.43266666666702,61.39999999999991,47.1560000000003,2004-10-31,3
2498,51.699999999999996,36.093333333333455,65.26666666666678,51.30100000000042,58.39999999999992,43.670000000000364,2004-11-01,3
2499,43.699999999999996,34.6976666666668,57.96666666666678,52.15666666666708,51.066666666666585,42.498666666667006,2004-11-02,3
2500,40.333333333333336,37.62333333333346,55.70000000000011,50.50033333333377,47.96666666666659,43.79300000000034,2004-11-03,3
2501,38.93333333333334,38.009000000000164,53.73333333333344,52.49700000000024,46.766666666666595,44.13300000000036,2004-11-04,3
2502,41.6,39.46266666666681,55.033333333333445,52.39400000000023,48.46666666666659,44.53600000000032,2004-11-05,3
2503,42.63333333333333,37.45533333333351,54.000000000000114,51.80166666666708,47.89999999999992,44.19400000000037,2004-11-06,3
2504,41.666666666666664,40.379000000000104,54.000000000000114,53.99866666666695,47.53333333333325,47.52533333333363,2004-11-07,3
2505,43.333333333333336,36.76766666666682,56.66666666666678,55.52566666666702,50.233333333333256,44.85500000000033,2004-11-08,3
2506,41.333333333333336,36.65633333333349,58.000000000000114,49.64666666666728,48.93333333333325,41.61533333333378,2004-11-09,3
2507,40.03333333333333,33.53866666666684,57.33333333333345,46.72800000000042,47.36666666666658,41.22033333333373,2004-11-10,3
2508,33.0,32.96566666666685,50.000000000000114,48.05666666666733,39.89999999999991,39.472333333333694,2004-11-11,3
2509,30.96666666666667,39.149666666666825,50.000000000000114,52.227666666667126,38.39999999999991,45.25966666666701,2004-11-12,3
2510,33.96666666666667,38.06533333333348,52.63333333333345,52.03633333333396,41.46666666666659,43.12933333333364,2004-11-13,3
2511,36.666666666666664,36.290000000000184,59.000000000000114,50.30800000000049,44.83333333333326,44.71166666666698,2004-11-14,3
2512,38.699999999999996,36.84600000000011,56.000000000000114,50.20133333333371,46.33333333333326,41.42733333333361,2004-11-15,3
2513,38.333333333333336,34.611666666666814,53.66666666666678,44.28200000000063,45.566666666666585,39.940333333333676,2004-11-16,3
2514,39.0,34.278666666666815,48.63333333333345,45.18766666666705,44.266666666666595,40.14300000000028,2004-11-17,3
2515,37.333333333333336,32.72166666666683,45.33333333333345,44.94200000000058,41.43333333333326,38.41900000000032,2004-11-18,3
2516,34.699999999999996,27.745666666666857,46.06666666666678,45.80633333333363,40.233333333333256,36.904666666666955,2004-11-19,3
2517,29.0,20.24533333333356,44.06666666666678,33.54166666666727,37.83333333333326,25.427333333333678,2004-11-20,3
2518,23.0,23.604333333333503,37.33333333333345,34.32133333333381,31.433333333333255,26.431000000000257,2004-11-21,3
2519,17.966666666666665,24.076666666666874,28.333333333333446,38.66533333333377,24.16666666666659,31.366000000000263,2004-11-22,3
2520,17.000000000000004,29.951333333333487,27.66666666666678,40.144666666666936,22.099999999999923,34.03833333333362,2004-11-23,3
2521,20.36666666666667,24.918666666666876,32.06666666666678,33.66133333333379,25.999999999999925,27.895333333333657,2004-11-24,3
2522,21.666666666666668,24.73966666666688,32.73333333333344,33.58633333333389,27.19999999999993,28.621000000000304,2004-11-25,3
2523,22.333333333333332,25.376666666666893,28.43333333333344,33.49833333333368,25.366666666666593,28.083666666666996,2004-11-26,3
2524,21.600000000000005,26.99433333333353,26.733333333333444,33.54566666666678,23.966666666666594,31.237666666666975,2004-11-27,3
2525,22.633333333333336,32.509666666666845,28.333333333333446,39.23833333333367,25.466666666666594,35.76266666666693,2004-11-28,3
2526,24.333333333333332,28.478666666666857,31.63333333333345,34.92099999999999,27.866666666666593,32.60000000000025,2004-11-29,3
2527,25.73333333333333,29.44366666666674,32.30000000000012,34.136666666666734,29.66666666666659,31.076000000000285,2004-11-30,3
2528,26.73333333333333,31.311666666666824,32.000000000000114,41.25666666666709,29.966666666666594,35.64266666666696,2004-12-01,3
2529,27.366666666666664,32.167333333333474,33.000000000000114,44.37133333333378,30.13333333333326,37.39966666666697,2004-12-02,3
2530,28.666666666666668,33.590333333333476,37.033333333333445,49.40700000000037,31.69999999999992,42.638000000000304,2004-12-03,3
2531,31.333333333333332,35.40933333333348,46.033333333333445,48.82400000000052,37.833333333333265,42.88600000000032,2004-12-04,3
2532,35.666666666666664,39.59466666666679,52.33333333333345,50.18233333333364,43.53333333333327,44.39933333333356,2004-12-05,3
2533,41.0,39.60500000000014,56.63333333333345,53.35233333333355,48.7666666666666,46.85100000000025,2004-12-06,3
2534,43.03333333333333,34.0096666666668,59.26666666666679,47.237000000000315,50.266666666666616,40.24433333333357,2004-12-07,3
2535,40.4,30.391333333333506,57.96666666666678,44.42666666666712,47.99999999999994,37.80100000000025,2004-12-08,3
2536,34.4,27.250333333333483,53.000000000000114,38.53600000000037,41.99999999999995,30.626333333333584,2004-12-09,3
2537,27.666666666666668,23.882666666666815,42.033333333333445,35.684666666667184,33.33333333333328,28.15666666666688,2004-12-10,3
2538,23.26666666666667,24.14466666666683,33.70000000000011,34.28466666666717,27.43333333333328,27.774000000000314,2004-12-11,3
2539,21.233333333333338,25.802333333333486,28.366666666666777,33.53500000000049,24.366666666666614,28.470666666666986,2004-12-12,3
2540,21.96666666666667,26.937666666666804,26.40000000000011,43.866000000000376,24.033333333333278,36.80566666666685,2004-12-13,3
2541,23.666666666666668,29.06400000000013,32.40000000000011,42.61233333333351,27.999999999999947,36.54333333333354,2004-12-14,3
2542,24.399999999999995,31.809333333333488,37.73333333333344,45.07933333333349,30.69999999999995,38.669333333333576,2004-12-15,3
2543,26.366666666666664,28.016666666666783,44.66666666666678,45.574333333333605,34.83333333333328,37.067333333333565,2004-12-16,3
2544,27.366666666666664,32.68200000000016,48.66666666666678,42.88500000000026,34.83333333333328,38.62866666666687,2004-12-17,3
2545,31.333333333333332,29.64333333333345,53.26666666666679,38.955666666666886,37.93333333333327,35.060000000000244,2004-12-18,3
2546,31.633333333333336,30.746000000000127,49.63333333333345,42.88933333333373,36.66666666666661,35.47500000000024,2004-12-19,3
2547,32.96666666666667,28.012333333333494,42.96666666666678,40.37766666666715,36.43333333333327,34.40233333333356,2004-12-20,3
2548,28.633333333333336,24.675333333333484,36.33333333333345,34.94966666666709,32.43333333333328,29.803000000000285,2004-12-21,3
2549,24.96666666666667,25.676666666666794,34.33333333333345,31.934666666666843,29.73333333333328,28.509333333333583,2004-12-22,3
2550,22.633333333333336,26.832000000000107,31.63333333333345,33.04666666666673,27.133333333333283,29.114000000000225,2004-12-23,3
2551,23.666666666666668,28.983333333333416,29.63333333333345,34.98333333333342,26.69999999999995,31.460333333333573,2004-12-24,3
2552,26.366666666666664,33.96000000000011,31.63333333333345,47.25100000000036,28.366666666666617,41.69100000000017,2004-12-25,3
2553,30.03333333333333,31.93200000000014,42.033333333333445,45.20800000000025,36.59999999999995,33.676333333333616,2004-12-26,3
2554,34.63333333333333,31.170666666666804,48.33333333333345,43.73566666666692,42.36666666666661,37.444000000000216,2004-12-27,3
2555,36.333333333333336,30.351666666666773,50.000000000000114,44.41633333333346,44.53333333333328,37.53066666666689,2004-12-28,3
2556,34.63333333333333,30.42166666666678,45.600000000000115,46.064666666666916,40.333333333333286,36.85466666666688,2004-12-29,3
2557,33.333333333333336,31.287666666666816,44.93333333333345,44.95366666666696,38.69999999999995,38.80066666666692,2004-12-30,3
2558,34.93333333333334,38.00133333333344,48.96666666666678,49.743000000000535,42.36666666666661,42.956000000000266,2004-12-31,3
2559,38.300000000000004,38.692333333333465,50.000000000000114,52.01333333333367,44.93333333333328,44.04033333333353,2005-01-01,3
2560,38.93333333333334,32.16000000000015,54.40000000000011,43.777000000000506,47.89999999999995,37.639333333333624,2005-01-02,3
2561,35.63333333333333,19.540333333333507,50.73333333333344,35.61100000000055,43.33333333333328,28.870666666666907,2005-01-03,3
2562,27.3,18.538333333333487,43.70000000000011,34.92900000000063,36.266666666666616,25.52866666666694,2005-01-04,3
2563,18.666666666666668,16.267000000000106,31.700000000000113,29.244000000000486,25.63333333333328,21.9683333333336,2005-01-05,3
2564,12.966666666666669,19.276000000000195,24.966666666666782,30.190666666667234,19.833333333333275,24.44666666666696,2005-01-06,3
2565,10.633333333333335,15.114000000000201,22.333333333333446,32.2193333333338,17.13333333333328,24.733000000000224,2005-01-07,3
2566,9.333333333333336,13.093666666666877,21.300000000000114,28.962333333333955,15.999999999999945,21.654333333333543,2005-01-08,3
2567,9.333333333333336,25.232000000000195,21.300000000000114,33.31366666666719,16.299999999999944,27.53100000000024,2005-01-09,3
2568,12.966666666666669,26.07233333333352,22.63333333333345,34.88300000000034,18.09999999999994,27.397333333333613,2005-01-10,3
2569,16.900000000000002,26.427000000000206,25.266666666666783,39.00433333333375,21.199999999999942,28.661333333333545,2005-01-11,3
2570,20.26666666666667,31.750000000000163,30.300000000000114,44.08833333333378,23.699999999999942,37.54366666666699,2005-01-12,3
2571,23.933333333333337,31.974666666666895,36.000000000000114,45.355333333333746,28.66666666666661,37.67500000000029,2005-01-13,3
2572,25.633333333333336,32.68766666666684,40.70000000000011,46.19966666666722,32.633333333333276,38.518666666666924,2005-01-14,3
2573,28.633333333333336,34.88866666666683,45.40000000000011,48.23133333333395,36.96666666666661,39.539666666666946,2005-01-15,3
2574,29.0,30.47333333333345,49.06666666666678,37.769000000000126,37.53333333333328,34.244333333333564,2005-01-16,3
2575,29.666666666666668,31.417000000000225,45.76666666666677,42.83133333333374,35.733333333333285,36.27766666666694,2005-01-17,3
2576,28.366666666666664,29.402000000000097,44.06666666666678,35.95533333333331,33.86666666666662,32.46433333333356,2005-01-18,3
2577,27.7,29.24033333333341,36.66666666666678,36.58366666666672,31.09999999999995,33.11100000000023,2005-01-19,3
2578,28.333333333333332,28.342000000000088,35.93333333333345,36.82133333333332,31.09999999999995,31.976666666666897,2005-01-20,3
2579,29.633333333333336,28.344666666666754,31.266666666666783,36.80466666666668,30.266666666666612,32.573333333333565,2005-01-21,3
2580,28.96666666666667,27.880000000000088,30.966666666666782,36.198666666666576,29.73333333333328,32.06400000000026,2005-01-22,3
2581,28.333333333333332,27.767000000000074,30.66666666666678,35.41566666666668,29.266666666666612,32.38600000000028,2005-01-23,3
2582,27.666666666666668,26.081333333333514,30.000000000000114,35.38633333333362,28.766666666666612,28.567333333333586,2005-01-24,3
2583,25.333333333333332,25.94233333333354,29.333333333333446,40.080000000000474,27.866666666666614,32.364666666666956,2005-01-25,3
2584,22.333333333333332,27.088000000000143,32.63333333333345,40.947333333333724,27.66666666666661,31.285333333333536,2005-01-26,3
2585,20.666666666666668,29.008333333333475,36.30000000000012,40.15500000000036,27.566666666666606,34.45433333333361,2005-01-27,3
2586,23.666666666666668,30.351000000000134,38.96666666666678,38.24800000000022,29.66666666666661,34.326666666666966,2005-01-28,3
2587,28.333333333333332,30.09300000000016,37.000000000000114,41.11433333333367,31.366666666666607,34.88266666666694,2005-01-29,3
2588,31.333333333333332,29.718333333333486,35.33333333333345,40.5113333333337,32.96666666666661,33.322666666666976,2005-01-30,3
2589,31.633333333333336,33.35700000000018,35.33333333333345,47.46533333333384,33.2666666666666,39.23833333333363,2005-01-31,3
2590,32.0,34.579000000000185,41.33333333333345,47.00600000000063,35.96666666666661,39.66066666666697,2005-02-01,3
2591,32.666666666666664,31.625333333333526,45.33333333333345,42.55666666666732,37.7666666666666,35.85000000000037,2005-02-02,3
2592,33.699999999999996,33.96800000000018,45.96666666666678,45.847666666667266,38.59999999999993,39.70833333333369,2005-02-03,3
2593,34.0,35.20200000000018,43.63333333333345,50.015000000000654,37.933333333333266,41.54833333333367,2005-02-04,3
2594,34.0,31.771666666666807,44.96666666666678,44.088000000000385,39.399999999999935,35.69600000000031,2005-02-05,3
2595,33.699999999999996,32.99933333333348,46.36666666666678,49.765666666667336,39.33333333333327,41.54233333333368,2005-02-06,3
2596,34.36666666666667,39.04166666666683,48.40000000000011,53.05166666666708,40.69999999999994,45.50200000000034,2005-02-07,3
2597,38.36666666666667,38.91366666666681,50.36666666666678,53.33700000000048,43.63333333333327,47.64200000000031,2005-02-08,3
2598,42.333333333333336,39.679000000000144,55.33333333333345,57.67366666666722,48.6666666666666,45.954333333333636,2005-02-09,3
2599,44.666666666666664,34.56933333333347,61.33333333333345,50.88200000000045,53.59999999999993,43.532666666666984,2005-02-10,3
2600,42.333333333333336,35.48366666666681,59.36666666666678,48.981666666667024,51.59999999999993,43.90200000000028,2005-02-11,3
2601,39.666666666666664,35.67800000000013,57.40000000000011,48.82000000000045,49.63333333333327,42.24800000000032,2005-02-12,3
2602,37.03333333333333,34.07566666666685,51.70000000000011,46.686666666667236,45.13333333333327,40.813333333333645,2005-02-13,3
2603,34.699999999999996,31.643333333333473,50.36666666666678,44.08100000000052,43.333333333333265,37.61266666666694,2005-02-14,3
2604,33.4,35.8836666666668,47.000000000000114,47.21466666666706,40.03333333333327,39.89433333333359,2005-02-15,3
2605,32.73333333333333,34.64000000000013,44.66666666666678,48.71366666666718,37.7666666666666,41.71800000000021,2005-02-16,3
2606,33.76666666666666,36.382333333333484,44.96666666666678,49.73866666666711,38.6666666666666,43.41566666666691,2005-02-17,3
2607,35.06666666666666,35.06133333333346,47.96666666666678,49.015333333333665,41.46666666666659,41.58733333333359,2005-02-18,3
2608,34.699999999999996,32.00133333333345,48.96666666666678,47.41400000000031,42.39999999999993,40.03800000000027,2005-02-19,3
2609,33.0,31.420333333333463,48.66666666666678,46.67066666666717,41.03333333333326,39.64633333333363,2005-02-20,3
2610,31.7,31.568333333333452,47.000000000000114,45.40600000000038,39.29999999999993,37.29633333333356,2005-02-21,3
2611,31.333333333333332,30.165000000000123,44.66666666666678,45.638333333333684,37.1666666666666,37.41666666666697,2005-02-22,3
2612,30.96666666666667,32.93500000000012,43.66666666666678,47.199333333333655,36.399999999999935,39.326000000000306,2005-02-23,3
2613,30.96666666666667,31.843000000000103,45.33333333333345,47.896666666667045,36.63333333333327,39.59733333333365,2005-02-24,3
2614,30.96666666666667,33.665000000000134,48.33333333333345,52.37933333333392,37.999999999999936,41.949666666666936,2005-02-25,3
2615,33.666666666666664,34.0726666666668,51.66666666666678,52.42733333333385,40.566666666666606,42.03833333333365,2005-02-26,3
2616,34.96666666666667,35.57133333333346,53.33333333333345,52.34533333333385,42.03333333333327,43.645000000000294,2005-02-27,3
2617,37.0,35.13666666666678,56.33333333333345,52.10200000000049,45.09999999999993,43.834000000000344,2005-02-28,3
2618,37.300000000000004,36.12133333333345,56.33333333333345,55.17700000000055,45.69999999999993,44.667000000000286,2005-03-01,3
2619,38.63333333333333,40.67566666666681,56.63333333333345,55.198666666667194,47.73333333333327,49.149666666666974,2005-03-02,3
2620,41.93333333333334,46.29366666666685,57.96666666666678,65.60000000000038,50.66666666666661,57.33900000000037,2005-03-03,3
2621,48.300000000000004,42.3080000000001,63.63333333333345,56.916333333333824,56.79999999999995,50.12600000000033,2005-03-04,3
2622,51.666666666666664,39.30300000000012,66.00000000000011,52.60200000000049,59.566666666666606,46.51566666666697,2005-03-05,3
2623,51.03333333333333,37.41966666666682,62.70000000000011,53.42966666666703,57.099999999999945,46.44033333333359,2005-03-06,3
2624,44.36666666666667,35.4156666666668,56.70000000000011,52.435666666667245,50.799999999999955,44.69600000000031,2005-03-07,3
2625,38.36666666666667,37.50100000000015,53.033333333333445,60.79800000000051,46.399999999999956,47.6593333333336,2005-03-08,3
2626,36.666666666666664,38.64333333333347,57.33333333333345,63.23533333333398,47.43333333333329,49.882333333333655,2005-03-09,3
2627,37.63333333333333,41.74666666666679,63.66666666666678,61.31966666666725,51.26666666666662,51.165666666667036,2005-03-10,3
2628,43.26666666666667,39.41766666666681,69.00000000000011,60.59400000000058,55.66666666666662,48.83666666666697,2005-03-11,3
2629,44.96666666666667,39.105666666666785,69.66666666666679,55.67700000000056,57.099999999999945,47.84933333333365,2005-03-12,3
2630,44.666666666666664,37.4540000000001,63.66666666666678,56.43000000000059,54.033333333333275,47.46666666666692,2005-03-13,3
2631,39.699999999999996,37.43033333333349,58.33333333333345,59.22333333333379,49.233333333333285,50.47233333333361,2005-03-14,3
2632,38.36666666666667,38.83533333333346,56.36666666666678,58.847000000000335,47.599999999999945,49.314333333333565,2005-03-15,3
2633,39.699999999999996,42.26200000000014,58.73333333333344,63.87500000000056,49.566666666666606,52.783666666666974,2005-03-16,3
2634,45.333333333333336,40.255333333333425,63.70000000000011,58.64733333333379,54.69999999999993,48.70600000000029,2005-03-17,3
2635,44.666666666666664,39.265666666666796,62.30000000000012,54.816000000000294,54.299999999999926,46.698000000000285,2005-03-18,3
2636,42.333333333333336,36.93266666666677,57.90000000000012,50.195666666666874,50.53333333333325,45.97100000000026,2005-03-19,3
2637,37.63333333333333,37.948000000000114,51.233333333333455,55.27166666666703,44.89999999999993,46.778000000000276,2005-03-20,3
2638,36.333333333333336,36.680333333333444,49.93333333333345,55.9286666666671,42.73333333333327,45.76866666666699,2005-03-21,3
2639,36.03333333333333,39.493666666666805,53.30000000000012,58.87366666666707,44.29999999999993,48.508000000000244,2005-03-22,3
2640,37.06666666666666,39.69133333333343,59.30000000000012,61.54233333333374,48.33333333333328,51.44566666666693,2005-03-23,3
2641,40.36666666666667,40.18033333333347,61.33333333333345,57.124333333333716,51.16666666666661,48.506000000000256,2005-03-24,3
2642,41.300000000000004,37.14366666666683,60.000000000000114,54.75933333333364,50.66666666666661,45.66666666666693,2005-03-25,3
2643,38.666666666666664,37.55133333333345,55.40000000000011,54.6443333333337,46.83333333333328,45.49766666666697,2005-03-26,3
2644,33.96666666666667,38.76966666666679,54.000000000000114,58.29533333333387,44.43333333333328,47.96100000000025,2005-03-27,3
2645,34.63333333333333,37.64000000000016,53.66666666666678,61.50466666666699,44.86666666666662,47.77233333333366,2005-03-28,3
2646,36.23333333333334,39.28833333333345,58.93333333333345,63.31366666666717,47.96666666666662,50.73300000000033,2005-03-29,3
2647,39.96666666666667,40.615666666666804,62.96666666666678,63.945666666667,51.43333333333329,52.16366666666698,2005-03-30,3
2648,42.0,41.18633333333345,67.26666666666678,65.43166666666718,54.36666666666662,54.10400000000031,2005-03-31,3
2649,46.699999999999996,40.807333333333474,68.0000000000001,61.49800000000069,56.89999999999995,50.7400000000003,2005-04-01,3
2650,46.699999999999996,38.34266666666683,64.33333333333344,59.22133333333387,54.96666666666661,49.486000000000274,2005-04-02,3
2651,44.36666666666667,38.257333333333456,60.66666666666678,57.96300000000046,51.86666666666661,47.461333333333606,2005-04-03,3
2652,39.03333333333333,41.2196666666668,57.66666666666678,60.195333333333885,48.966666666666605,50.3060000000003,2005-04-04,3
2653,39.333333333333336,36.99800000000013,58.70000000000011,63.42466666666701,49.23333333333327,50.374333333333645,2005-04-05,3
2654,39.63333333333333,41.90400000000014,62.73333333333344,63.54833333333393,51.93333333333328,53.201666666666895,2005-04-06,3
2655,42.96666666666667,40.58100000000011,60.70000000000011,60.455333333333755,51.69999999999995,50.91133333333362,2005-04-07,3
2656,41.93333333333334,39.84433333333347,59.66666666666678,58.4976666666671,50.79999999999995,49.191666666666976,2005-04-08,3
2657,40.96666666666667,42.54900000000011,57.33333333333345,62.6733333333339,49.33333333333328,50.74366666666696,2005-04-09,3
2658,39.666666666666664,40.57733333333344,58.63333333333345,59.9726666666672,49.39999999999994,49.52466666666702,2005-04-10,3
2659,39.36666666666667,41.43133333333347,58.93333333333345,59.54233333333371,49.13333333333327,49.65500000000026,2005-04-11,3
2660,39.666666666666664,40.90233333333346,57.90000000000012,59.53300000000038,48.13333333333327,49.07300000000026,2005-04-12,3
2661,38.26666666666667,42.19933333333349,59.30000000000012,62.60200000000054,48.43333333333327,52.581333333333674,2005-04-13,3
2662,39.96666666666667,43.93333333333345,60.33333333333345,64.81666666666729,50.29999999999993,54.79366666666693,2005-04-14,3
2663,43.63333333333333,42.962333333333426,59.033333333333445,66.28266666666704,51.6666666666666,54.86966666666697,2005-04-15,3
2664,47.300000000000004,43.682333333333474,60.63333333333345,70.16600000000061,53.7666666666666,56.79666666666698,2005-04-16,3
2665,49.26666666666667,43.63166666666677,64.30000000000011,66.13100000000043,56.53333333333327,55.55900000000034,2005-04-17,3
2666,49.26666666666667,41.0450000000001,67.93333333333345,64.14533333333384,58.03333333333327,52.86866666666699,2005-04-18,3
2667,47.300000000000004,45.23833333333348,67.63333333333345,70.67033333333363,57.73333333333327,57.628000000000256,2005-04-19,3
2668,47.666666666666664,48.20833333333346,68.26666666666678,71.61200000000036,58.63333333333327,58.638333333333634,2005-04-20,3
2669,49.699999999999996,43.46600000000009,70.96666666666678,68.2570000000005,60.93333333333327,56.9960000000003,2005-04-21,3
2670,51.666666666666664,41.794333333333455,72.66666666666679,64.54000000000039,62.13333333333327,52.243666666666876,2005-04-22,3
